idProposicao;idAutor
2124344;108213
2124344;108491
2124344;108535
2124344;108139
2124344;108329
2124344;108509
2124344;108345
2124344;108176
2124344;108375
2124344;108557
2124344;108202
2124344;108585
2124344;108287
2124344;108299
2124344;108555
2124344;108252
2124344;108578
2124344;109092
2124344;117600
2124344;257654
2124344;267045
2124344;284936
2124344;108447
2124344;108505
2124344;108567
2124344;108293
2124344;108596
2124344;108232
2124344;108379
2124344;108333
2124344;108433
2124344;108474
2124344;108159
2124344;108622
2124344;108380
2124344;108408
2124344;108466
2124344;108350
2124344;108638
2124344;108097
2124344;108164
2124344;108324
2124344;108357
2124344;108123
2124344;108201
2124344;108276
2124344;108151
2124344;108377
2124344;108208
2124344;108162
2124344;108300
2124344;108445
2124344;108459
2124344;108320
2124344;108245
2124344;108281
2124344;108302
2124344;108438
2124344;108264
2124344;108268
2124344;108291
2124344;108340
2124344;108192
2124344;108480
2124344;108106
2124344;108475
2124344;108381
2124344;108439
2124344;108336
2124344;108465
2124344;108479
2124344;108267
2124344;108518
2124344;108493
2124344;108327
2124344;108421
2124344;108094
2124344;108326
2124344;108497
2124344;108599
2124344;108173
2124344;481354
2124344;108552
2124344;108153
2124345;108628
2124345;108378
2124345;108161
2124345;108334
2124345;108243
2124345;108154
2124345;108440
2124345;108623
2124345;108420
2124345;108410
2124345;108520
2124345;108431
2124345;108367
2124345;108219
2124345;108261
2124345;108205
2124345;108119
2124345;108325
2124345;108104
2124345;108496
2124345;108515
2124345;108451
2124345;108586
2124345;108307
2124345;108403
2124345;108441
2124345;108530
2124345;108348
2124345;108602
2124345;108414
2124345;108582
2124345;108146
2124345;108437
2124345;108199
2124345;108275
2124345;108458
2124345;108498
2124345;108260
2124345;108203
2124345;108095
2124345;108165
2124345;108359
2124345;108125
2124345;108559
2124345;108263
2124345;108186
2124345;108141
2124345;108147
2124345;108600
2124345;108461
2124345;108587
2124345;108507
2124345;108354
2124345;108521
2124345;108331
2124345;481247
2124345;108423
2124345;108224
2124345;108598
2124345;108150
2124345;108366
2124345;108730
2124345;108558
2124345;108294
2124345;108309
2124345;108115
2124345;108503
2124345;108590
2124345;108258
2124345;108305
2124345;108531
2124345;108184
2124345;108436
2124345;108215
2124345;147578
2124345;108181
2124345;108248
2124345;108542
2124345;108311
2124345;108456
2124345;108482
2124345;108553
2124345;108419
2124345;108425
2124345;108347
2124345;108494
2124345;108292
2124345;108220
2124345;108364
2124345;108253
2124345;108579
2124345;108233
2124345;108116
2124345;108512
2124345;108157
2124345;108488
2124345;108391
2124345;108254
2124345;108462
2124345;108238
2124345;108450
2124345;108120
2124345;108290
2124345;108178
2124345;108230
2124345;108143
2124345;108105
2124345;108389
2124345;108442
2124345;108142
2124345;108478
2124345;108213
2124345;108171
2124345;108491
2124345;108198
2124345;108535
2124345;108241
2124345;108139
2124345;108329
2124345;108509
2124345;108218
2124345;108345
2124345;108176
2124345;108375
2124345;108557
2124345;108202
2124345;108585
2124345;108287
2124345;108299
2124345;108526
2124345;108555
2124345;108252
2124345;108578
2124345;108428
2124345;109092
2124345;117600
2124345;257654
2124345;267045
2124345;108447
2124345;108505
2124345;108342
2124345;108279
2124345;108567
2124345;108293
2124345;108596
2124345;108232
2124345;108379
2124345;108333
2124345;108433
2124345;108474
2124345;108159
2124345;108622
2124345;108380
2124345;108408
2124345;108466
2124345;108350
2124345;108638
2124345;108097
2124345;108164
2124345;108324
2124345;108357
2124345;108575
2124345;108123
2124345;108201
2124345;108276
2124345;108151
2124345;108131
2124345;108377
2124345;108208
2124345;108162
2124345;108300
2124345;108445
2124345;108459
2124345;108245
2124345;108281
2124345;108302
2124345;108546
2124345;108438
2124345;108264
2124345;108268
2124345;108291
2124345;108340
2124345;108192
2124345;108306
2124345;108106
2124345;108475
2124345;108381
2124345;108439
2124345;108336
2124345;108465
2124345;108479
2124345;108267
2124345;108518
2124345;108493
2124345;108525
2124345;108327
2124345;108421
2124345;108094
2124345;108326
2124345;108173
2124345;108490
2124345;481354
2124345;108552
2124345;108153
2124345;108236
2124346;108628
2124346;108378
2124346;108161
2124346;108334
2124346;108243
2124346;108154
2124346;108623
2124346;108420
2124346;108410
2124346;108520
2124346;108431
2124346;108214
2124346;108367
2124346;108219
2124346;108261
2124346;108205
2124346;108119
2124346;108325
2124346;108104
2124346;108496
2124346;108515
2124346;108451
2124346;108403
2124346;108441
2124346;108530
2124346;108602
2124346;108414
2124346;108582
2124346;108146
2124346;108437
2124346;108199
2124346;108275
2124346;108458
2124346;108498
2124346;108260
2124346;108203
2124346;108095
2124346;108165
2124346;108359
2124346;108125
2124346;108135
2124346;108186
2124346;108141
2124346;108147
2124346;108600
2124346;108461
2124346;108587
2124346;108507
2124346;108354
2124346;108521
2124346;108331
2124346;109038
2124346;108382
2124346;108423
2124346;108183
2124346;108224
2124346;108598
2124346;108150
2124346;108366
2124346;108730
2124346;108558
2124346;108294
2124346;108309
2124346;108115
2124346;108590
2124346;108258
2124346;108305
2124346;108184
2124346;108436
2124346;108215
2124346;147578
2124346;108181
2124346;108248
2124346;108542
2124346;108311
2124346;108429
2124346;108456
2124346;108482
2124346;108553
2124346;108419
2124346;108425
2124346;108347
2124346;108494
2124346;108603
2124346;108292
2124346;108220
2124346;108364
2124346;108253
2124346;108579
2124346;108233
2124346;108107
2124346;108116
2124346;108512
2124346;108157
2124346;108488
2124346;108462
2124346;108238
2124346;108450
2124346;108120
2124346;108178
2124346;108230
2124346;108143
2124346;108105
2124346;108389
2124346;108442
2124346;108142
2124346;108337
2124346;108478
2124346;108213
2124346;108491
2124346;108198
2124346;108535
2124346;108241
2124346;108139
2124346;108329
2124346;108509
2124346;108218
2124346;108345
2124346;108176
2124346;108557
2124346;108202
2124346;108585
2124346;108299
2124346;108526
2124346;108555
2124346;108252
2124346;108578
2124346;108428
2124346;108737
2124346;108795
2124346;117600
2124346;267045
2124346;108447
2124346;108196
2124346;108505
2124346;108567
2124346;108293
2124346;108596
2124346;108232
2124346;108379
2124346;108333
2124346;108433
2124346;108474
2124346;108159
2124346;108622
2124346;108380
2124346;108408
2124346;108466
2124346;108350
2124346;108638
2124346;108097
2124346;108324
2124346;108357
2124346;108575
2124346;108123
2124346;108201
2124346;108276
2124346;108151
2124346;108208
2124346;108300
2124346;108445
2124346;108320
2124346;108245
2124346;108281
2124346;108302
2124346;108546
2124346;108438
2124346;108264
2124346;108268
2124346;108340
2124346;108192
2124346;108306
2124346;108106
2124346;108475
2124346;108381
2124346;108439
2124346;108336
2124346;108465
2124346;108479
2124346;108267
2124346;108518
2124346;108493
2124346;108525
2124346;108327
2124346;108421
2124346;108094
2124346;108326
2124346;108497
2124346;108173
2124346;481354
2124346;108552
2124346;108153
2124348;108319
2124349;310020
2124350;108172
2124351;108188
2124352;108474
2124354;108319
2124355;108597
2124358;108144
2124359;108144
2124360;108144
2124361;108144
2124363;108319
2124364;108318
2124369;108584
2124370;108584
2124371;108584
2124374;108179
2124375;108550
2124376;108475
2124377;108126
2124378;108459
2124380;613889
2124384;108632
2124387;108311
2124388;108493
2124389;108405
2124392;108407
2124393;108462
2124394;108462
2124395;108462
2124397;108428
2124398;108428
2124401;108579
2124402;108169
2124404;108579
2124406;108169
2124407;108169
2124408;108169
2124411;4669
2124413;108495
2124414;108628
2124414;108137
2124414;108334
2124414;108400
2124414;108321
2124414;108787
2124414;108172
2124414;108129
2124414;108744
2124414;108154
2124414;108623
2124414;108420
2124414;108597
2124414;108219
2124414;108119
2124414;108136
2124414;108548
2124414;108515
2124414;108451
2124414;108307
2124414;108606
2124414;108272
2124414;108441
2124414;108348
2124414;108602
2124414;108360
2124414;108422
2124414;108175
2124414;108138
2124414;108275
2124414;108194
2124414;108168
2124414;108165
2124414;108549
2124414;108125
2124414;108476
2124414;108135
2124414;108559
2124414;108186
2124414;108246
2124414;108415
2124414;108495
2124414;108588
2124414;108110
2124414;108418
2124414;108382
2124414;108444
2124414;108185
2124414;108598
2124414;108560
2124414;108150
2124414;108449
2124414;108115
2124414;108152
2124414;108503
2124414;108285
2124414;108631
2124414;108249
2124414;108156
2124414;108436
2124414;108215
2124414;108248
2124414;108542
2124414;108311
2124414;108211
2124414;108240
2124414;108553
2124414;108419
2124414;108425
2124414;108347
2124414;108435
2124414;108407
2124414;108579
2124414;108446
2124414;108341
2124414;108371
2124414;108574
2124414;108254
2124414;108462
2124414;108238
2124414;108412
2124414;108450
2124414;108511
2124414;108169
2124414;108290
2124414;108565
2124414;108105
2124414;108308
2124414;108200
2124414;108337
2124414;108322
2124414;108388
2124414;108506
2124414;108171
2124414;108225
2124414;108241
2124414;108295
2124414;108329
2124414;108509
2124414;108218
2124414;108345
2124414;108467
2124414;108557
2124414;108585
2124414;108299
2124414;108188
2124414;108166
2124414;108555
2124414;108409
2124414;108244
2124414;108117
2124414;108800
2124414;109980
2124414;113999
2124414;117670
2124414;147582
2124414;147583
2124414;442172
2124414;108195
2124414;108505
2124414;108279
2124414;108567
2124414;108293
2124414;108596
2124414;108379
2124414;108333
2124414;108576
2124414;108433
2124414;108736
2124414;108278
2124414;108622
2124414;108466
2124414;108122
2124414;117057
2124414;108638
2124414;108191
2124414;108212
2124414;108357
2124414;108575
2124414;108123
2124414;108276
2124414;108131
2124414;108301
2124414;108162
2124414;108217
2124414;108320
2124414;108281
2124414;108624
2124414;108302
2124414;108207
2124414;108268
2124414;108291
2124414;108306
2124414;108255
2124414;108465
2124414;108633
2124414;108547
2124414;108485
2124414;108595
2124414;108206
2124414;108518
2124414;108398
2124414;108493
2124414;108394
2124414;108327
2124414;108421
2124414;108497
2124414;108173
2124414;110298
2124414;481354
2124414;108552
2124415;108186
2124419;108334
2124420;108334
2124421;108194
2124423;108482
2124424;108482
2124426;108285
2124427;108285
2124428;108285
2124431;108590
2124432;108481
2124434;310020
2124435;310020
2124436;310020
2124437;310020
2124438;310020
2124439;310020
2124440;310020
2124441;310020
2124442;310020
2124443;310020
2124444;310020
2124445;310020
2124446;108204
2124447;108204
2124448;108628
2124448;108378
2124448;108137
2124448;108161
2124448;108321
2124448;108243
2124448;108787
2124448;108172
2124448;108744
2124448;108440
2124448;108623
2124448;108420
2124448;108410
2124448;108453
2124448;108128
2124448;108431
2124448;108219
2124448;108261
2124448;108205
2124448;108406
2124448;108496
2124448;108515
2124448;108451
2124448;108586
2124448;108403
2124448;108096
2124448;108272
2124448;108441
2124448;108530
2124448;108348
2124448;108602
2124448;108360
2124448;108175
2124448;108414
2124448;108138
2124448;108437
2124448;108621
2124448;108275
2124448;108458
2124448;284455
2124448;108203
2124448;108095
2124448;108359
2124448;108559
2124448;108186
2124448;108147
2124448;108587
2124448;108588
2124448;108204
2124448;117080
2124448;108354
2124448;108418
2124448;108521
2124448;108331
2124448;108584
2124448;108185
2124448;108550
2124448;108183
2124448;108598
2124448;108560
2124448;108366
2124448;108294
2124448;108489
2124448;108309
2124448;108193
2124448;108115
2124448;108189
2124448;108152
2124448;108536
2124448;108625
2124448;108305
2124448;108631
2124448;108384
2124448;108405
2124448;108184
2124448;108216
2124448;108436
2124448;147578
2124448;108542
2124448;108311
2124448;108211
2124448;108429
2124448;108456
2124448;108482
2124448;108553
2124448;108132
2124448;108494
2124448;108435
2124448;108534
2124448;108220
2124448;108364
2124448;108197
2124448;108573
2124448;108407
2124448;108579
2124448;108233
2124448;108107
2124448;108512
2124448;108488
2124448;108365
2124448;108238
2124448;108112
2124448;108349
2124448;108169
2124448;108290
2124448;108538
2124448;108304
2124448;108308
2124448;108200
2124448;108516
2124448;108351
2124448;108554
2124448;108389
2124448;108432
2124448;108142
2124448;108242
2124448;108506
2124448;108134
2124448;108468
2124448;108198
2124448;108295
2124448;108108
2124448;108509
2124448;108218
2124448;108345
2124448;108176
2124448;108375
2124448;108362
2124448;108555
2124448;108252
2124448;108392
2124448;108244
2124448;108428
2124448;108140
2124448;108473
2124448;108501
2124448;113999
2124448;257654
2124448;267045
2124448;481240
2124448;481302
2124448;108332
2124448;108571
2124448;108505
2124448;108342
2124448;108279
2124448;108596
2124448;108159
2124448;108278
2124448;108380
2124448;108239
2124448;108408
2124448;108350
2124448;108280
2124448;481270
2124448;108357
2124448;108201
2124448;108151
2124448;108273
2124448;108300
2124448;108459
2124448;108303
2124448;108355
2124448;108368
2124448;108217
2124448;108517
2124448;108320
2124448;108245
2124448;108624
2124448;108592
2124448;108546
2124448;108438
2124448;108227
2124448;108264
2124448;108268
2124448;108291
2124448;108192
2124448;108480
2124448;108381
2124448;108336
2124448;108206
2124448;108493
2124448;108525
2124448;108394
2124448;108274
2124448;108327
2124448;108421
2124448;108326
2124448;108497
2124448;108527
2124448;108236
2124450;108463
2124451;4736
2124452;4736
2124453;108514
2124454;108514
2124455;108514
2124456;108294
2124458;108535
2124459;108095
2124460;108569
2124461;108249
2124462;108249
2124463;108360
2124464;108439
2124465;108439
2124466;6856
2124467;108565
2124468;108565
2124469;108565
2124470;108134
2124471;147645
2124472;147645
2124473;108338
2124474;108338
2124475;108338
2124476;108338
2124477;14988
2124478;14988
2124479;108565
2124480;85187
2124481;85187
2124482;10715
2124483;108420
2124484;108420
2124485;108420
2124486;108420
2124487;108420
2124488;108420
2124489;108420
2124490;108420
2124491;7515
2124492;7515
2124493;7515
2124494;147645
2124495;147645
2124496;108674
2124497;22829
2124498;22829
2124499;108462
2124501;310020
2124503;310020
2124505;4736
2124506;108542
2124507;4736
2124508;4736
2124509;4736
2124510;4736
2124511;4736
2124512;4736
2124513;4736
2124514;4736
2124515;108622
2124516;108439
2124517;108488
2124518;108534
2124519;108534
2124520;108534
2124521;108534
2124522;108534
2124523;108308
2124524;108475
2124525;108475
2124529;108452
2124533;108172
2124534;108269
2124535;108269
2124537;108299
2124538;108590
2124539;108437
2124540;108255
2124541;108182
2124542;108462
2124543;147581
2124544;108205
2124554;108367
2124555;108096
2124556;108379
2124557;108521
2124558;108137
2124558;108161
2124558;108172
2124558;108744
2124558;108623
2124558;108410
2124558;108128
2124558;108367
2124558;108205
2124558;14911
2124558;108325
2124558;108496
2124558;108451
2124558;108606
2124558;108591
2124558;108530
